case_id,category,local_index,expected_valid,observed_valid,expected_first_control,observed_first_control,expected_control_hit,false_accept,false_reject,clean_rejection,artifact_hash,elapsed_seconds,detail
invalid-tau_dimensions-0035,tau_dimensions,35,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,6d67c12fb6f19acbce74b17993334f716aa0f83db7361a6c951a9b17fb7f4a86,0.075532375,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0036,tau_dimensions,36,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,230d9c73989a13a764139071c206ad9655bad41ff585844b362b00ad06632339,0.075265666,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0037,tau_dimensions,37,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,ea3accfe8b7f66a263c63bf74218988ee870254b489709524446bd731bc840bc,0.074625417,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0038,tau_dimensions,38,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,c3eaa7038346bedb1abdc987037b9864bf38e431e9b3fbf3c0e3f12c1a0c339d,0.074932416,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0039,tau_dimensions,39,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,6a3fa0d950e84ff2ef669df62c1383ccac22ab89c6b08203572931a7e10f981b,0.075798750,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0040,tau_dimensions,40,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,f381b451ba932e30f6aaa67529dcf7ae9c276ac8cd585f2457e8cf6b532880f5,0.075307834,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0041,tau_dimensions,41,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,6d67c12fb6f19acbce74b17993334f716aa0f83db7361a6c951a9b17fb7f4a86,0.076087375,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0042,tau_dimensions,42,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,6d67c12fb6f19acbce74b17993334f716aa0f83db7361a6c951a9b17fb7f4a86,0.075568500,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0043,tau_dimensions,43,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,230d9c73989a13a764139071c206ad9655bad41ff585844b362b00ad06632339,0.075727417,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0044,tau_dimensions,44,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,ea3accfe8b7f66a263c63bf74218988ee870254b489709524446bd731bc840bc,0.075786709,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0045,tau_dimensions,45,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,c3eaa7038346bedb1abdc987037b9864bf38e431e9b3fbf3c0e3f12c1a0c339d,0.076191334,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0046,tau_dimensions,46,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,6a3fa0d950e84ff2ef669df62c1383ccac22ab89c6b08203572931a7e10f981b,0.076253083,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0047,tau_dimensions,47,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,f381b451ba932e30f6aaa67529dcf7ae9c276ac8cd585f2457e8cf6b532880f5,0.076304208,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0048,tau_dimensions,48,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,6d67c12fb6f19acbce74b17993334f716aa0f83db7361a6c951a9b17fb7f4a86,0.075175334,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0049,tau_dimensions,49,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,6d67c12fb6f19acbce74b17993334f716aa0f83db7361a6c951a9b17fb7f4a86,0.075289375,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0050,tau_dimensions,50,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,230d9c73989a13a764139071c206ad9655bad41ff585844b362b00ad06632339,0.075012000,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0051,tau_dimensions,51,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,ea3accfe8b7f66a263c63bf74218988ee870254b489709524446bd731bc840bc,0.075240667,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0052,tau_dimensions,52,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,c3eaa7038346bedb1abdc987037b9864bf38e431e9b3fbf3c0e3f12c1a0c339d,0.076108958,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0053,tau_dimensions,53,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,6a3fa0d950e84ff2ef669df62c1383ccac22ab89c6b08203572931a7e10f981b,0.075740750,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0054,tau_dimensions,54,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,f381b451ba932e30f6aaa67529dcf7ae9c276ac8cd585f2457e8cf6b532880f5,0.075438166,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0055,tau_dimensions,55,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,6d67c12fb6f19acbce74b17993334f716aa0f83db7361a6c951a9b17fb7f4a86,0.076283708,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0056,tau_dimensions,56,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,6d67c12fb6f19acbce74b17993334f716aa0f83db7361a6c951a9b17fb7f4a86,0.075026625,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0057,tau_dimensions,57,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,230d9c73989a13a764139071c206ad9655bad41ff585844b362b00ad06632339,0.076318334,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0058,tau_dimensions,58,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,ea3accfe8b7f66a263c63bf74218988ee870254b489709524446bd731bc840bc,0.075988208,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0059,tau_dimensions,59,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,c3eaa7038346bedb1abdc987037b9864bf38e431e9b3fbf3c0e3f12c1a0c339d,0.075771625,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0060,tau_dimensions,60,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,6a3fa0d950e84ff2ef669df62c1383ccac22ab89c6b08203572931a7e10f981b,0.074924916,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0061,tau_dimensions,61,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,f381b451ba932e30f6aaa67529dcf7ae9c276ac8cd585f2457e8cf6b532880f5,0.075237750,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0062,tau_dimensions,62,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,6d67c12fb6f19acbce74b17993334f716aa0f83db7361a6c951a9b17fb7f4a86,0.075937875,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0063,tau_dimensions,63,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,6d67c12fb6f19acbce74b17993334f716aa0f83db7361a6c951a9b17fb7f4a86,0.076813500,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0064,tau_dimensions,64,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,230d9c73989a13a764139071c206ad9655bad41ff585844b362b00ad06632339,0.075208834,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0065,tau_dimensions,65,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,ea3accfe8b7f66a263c63bf74218988ee870254b489709524446bd731bc840bc,0.075014541,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0066,tau_dimensions,66,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,c3eaa7038346bedb1abdc987037b9864bf38e431e9b3fbf3c0e3f12c1a0c339d,0.075215500,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0067,tau_dimensions,67,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,6a3fa0d950e84ff2ef669df62c1383ccac22ab89c6b08203572931a7e10f981b,0.075878209,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0068,tau_dimensions,68,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,f381b451ba932e30f6aaa67529dcf7ae9c276ac8cd585f2457e8cf6b532880f5,0.075422209,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0069,tau_dimensions,69,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,6d67c12fb6f19acbce74b17993334f716aa0f83db7361a6c951a9b17fb7f4a86,0.076394208,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0070,tau_dimensions,70,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,6d67c12fb6f19acbce74b17993334f716aa0f83db7361a6c951a9b17fb7f4a86,0.075800083,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0071,tau_dimensions,71,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,230d9c73989a13a764139071c206ad9655bad41ff585844b362b00ad06632339,0.075862375,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0072,tau_dimensions,72,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,ea3accfe8b7f66a263c63bf74218988ee870254b489709524446bd731bc840bc,0.076169583,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0073,tau_dimensions,73,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,c3eaa7038346bedb1abdc987037b9864bf38e431e9b3fbf3c0e3f12c1a0c339d,0.077953375,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0074,tau_dimensions,74,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,6a3fa0d950e84ff2ef669df62c1383ccac22ab89c6b08203572931a7e10f981b,0.075540792,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0075,tau_dimensions,75,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,f381b451ba932e30f6aaa67529dcf7ae9c276ac8cd585f2457e8cf6b532880f5,0.076113542,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0076,tau_dimensions,76,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,6d67c12fb6f19acbce74b17993334f716aa0f83db7361a6c951a9b17fb7f4a86,0.075698875,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0077,tau_dimensions,77,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,6d67c12fb6f19acbce74b17993334f716aa0f83db7361a6c951a9b17fb7f4a86,0.075647584,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0078,tau_dimensions,78,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,230d9c73989a13a764139071c206ad9655bad41ff585844b362b00ad06632339,0.075752750,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0079,tau_dimensions,79,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,ea3accfe8b7f66a263c63bf74218988ee870254b489709524446bd731bc840bc,0.075372250,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0080,tau_dimensions,80,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,c3eaa7038346bedb1abdc987037b9864bf38e431e9b3fbf3c0e3f12c1a0c339d,0.075010250,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0081,tau_dimensions,81,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,6a3fa0d950e84ff2ef669df62c1383ccac22ab89c6b08203572931a7e10f981b,0.075795500,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0082,tau_dimensions,82,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,f381b451ba932e30f6aaa67529dcf7ae9c276ac8cd585f2457e8cf6b532880f5,0.075162458,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0083,tau_dimensions,83,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,6d67c12fb6f19acbce74b17993334f716aa0f83db7361a6c951a9b17fb7f4a86,0.076331542,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0084,tau_dimensions,84,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,6d67c12fb6f19acbce74b17993334f716aa0f83db7361a6c951a9b17fb7f4a86,0.077723833,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0085,tau_dimensions,85,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,230d9c73989a13a764139071c206ad9655bad41ff585844b362b00ad06632339,0.075403583,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0086,tau_dimensions,86,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,ea3accfe8b7f66a263c63bf74218988ee870254b489709524446bd731bc840bc,0.076215292,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0087,tau_dimensions,87,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,c3eaa7038346bedb1abdc987037b9864bf38e431e9b3fbf3c0e3f12c1a0c339d,0.076214625,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0088,tau_dimensions,88,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,6a3fa0d950e84ff2ef669df62c1383ccac22ab89c6b08203572931a7e10f981b,0.076169917,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0089,tau_dimensions,89,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,f381b451ba932e30f6aaa67529dcf7ae9c276ac8cd585f2457e8cf6b532880f5,0.076079084,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0090,tau_dimensions,90,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,6d67c12fb6f19acbce74b17993334f716aa0f83db7361a6c951a9b17fb7f4a86,0.076656667,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0091,tau_dimensions,91,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,6d67c12fb6f19acbce74b17993334f716aa0f83db7361a6c951a9b17fb7f4a86,0.076107291,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0092,tau_dimensions,92,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,230d9c73989a13a764139071c206ad9655bad41ff585844b362b00ad06632339,0.075331041,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0093,tau_dimensions,93,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,ea3accfe8b7f66a263c63bf74218988ee870254b489709524446bd731bc840bc,0.076333167,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0094,tau_dimensions,94,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,c3eaa7038346bedb1abdc987037b9864bf38e431e9b3fbf3c0e3f12c1a0c339d,0.076641459,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0095,tau_dimensions,95,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,6a3fa0d950e84ff2ef669df62c1383ccac22ab89c6b08203572931a7e10f981b,0.075071125,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0096,tau_dimensions,96,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,f381b451ba932e30f6aaa67529dcf7ae9c276ac8cd585f2457e8cf6b532880f5,0.075282083,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0097,tau_dimensions,97,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,6d67c12fb6f19acbce74b17993334f716aa0f83db7361a6c951a9b17fb7f4a86,0.075495708,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0098,tau_dimensions,98,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,6d67c12fb6f19acbce74b17993334f716aa0f83db7361a6c951a9b17fb7f4a86,0.075979958,"rank=16, logical_qubits=4"
invalid-tau_dimensions-0099,tau_dimensions,99,False,False,tau_support_dimensions,tau_support_dimensions,True,False,False,True,230d9c73989a13a764139071c206ad9655bad41ff585844b362b00ad06632339,0.075779291,"rank=16, logical_qubits=4"
invalid-petz_target_claim-0000,petz_target_claim,0,False,False,artifact_target_claim,artifact_target_claim,True,False,False,True,440de0433022749fb96b499da5f1dc53bd5576eafe8915dd43da9ab2aaececb3,0.079107708,artifact target claim agrees after eliminating its environment gauge
